codes, ebits, ll_aht, d_aht, ratio
628, 138, 58328, 42314, 1.537347
628, 138, 58331, 42318, 1.537430
628, 138, 58334, 42322, 1.537466
628, 138, 58337, 42325, 1.537440
628, 138, 58340, 42328, 1.537391
628, 138, 58343, 42332, 1.537427
628, 138, 58346, 42337, 1.537432
628, 138, 58349, 42341, 1.537398
628, 138, 58353, 42344, 1.537435
628, 138, 58360, 42349, 1.537453
628, 138, 58364, 42353, 1.537202
628, 138, 58367, 42357, 1.537145
628, 138, 58370, 42360, 1.537166
628, 138, 58373, 42364, 1.537132
628, 138, 58376, 42369, 1.537160
628, 138, 58379, 42373, 1.537150
628, 138, 58382, 42376, 1.537171
628, 138, 58385, 42380, 1.537207
628, 138, 58389, 42384, 1.537235
628, 138, 58394, 42387, 1.537170
628, 138, 58397, 42390, 1.537028
628, 138, 58400, 42393, 1.537003
628, 138, 58403, 42397, 1.537039
628, 138, 58407, 42401, 1.537067
628, 138, 58410, 42404, 1.536995
628, 138, 58413, 42408, 1.536961
628, 138, 58417, 42413, 1.537005
628, 138, 58420, 42417, 1.536948
628, 138, 58423, 42422, 1.536976
628, 138, 58428, 42426, 1.536972
628, 138, 58431, 42430, 1.536823
628, 138, 58439, 42430, 1.536804
628, 138, 58446, 42430, 1.536887
628, 138, 58456, 42430, 1.537015
628, 138, 58459, 42433, 1.537082
628, 138, 58464, 42437, 1.537102
628, 138, 58469, 42441, 1.536959
628, 138, 58472, 42445, 1.536833
628, 138, 58476, 42448, 1.536799
628, 138, 58479, 42451, 1.536704
628, 138, 58482, 42454, 1.536702
628, 138, 58487, 42458, 1.536768
628, 138, 58491, 42464, 1.536710
628, 138, 58496, 42468, 1.536661
628, 138, 58503, 42472, 1.536618
628, 138, 58507, 42476, 1.536228
628, 138, 58512, 42480, 1.536202
628, 138, 58519, 42484, 1.536089
628, 138, 58527, 42484, 1.535747
628, 138, 58537, 42484, 1.535874
628, 138, 58545, 42484, 1.535972
628, 138, 58553, 42484, 1.536069
628, 138, 58562, 42484, 1.536182
628, 138, 58566, 42488, 1.536280
628, 138, 58569, 42492, 1.536200
628, 138, 58572, 42495, 1.536174
628, 138, 58575, 42501, 1.536217
628, 138, 58580, 42504, 1.536245
628, 138, 58583, 42508, 1.536119
628, 138, 58586, 42512, 1.536109
628, 138, 58589, 42515, 1.536107
628, 138, 58592, 42519, 1.536120
628, 138, 58597, 42523, 1.536186
628, 138, 58600, 42527, 1.536060
628, 138, 58605, 42531, 1.536057
628, 138, 58609, 42534, 1.535931
628, 138, 58613, 42538, 1.535866
628, 138, 58617, 42542, 1.535825
628, 138, 58620, 42546, 1.535745
628, 138, 58623, 42550, 1.535712
628, 138, 58626, 42554, 1.535725
628, 138, 58631, 42558, 1.535744
628, 138, 58634, 42563, 1.535634
628, 138, 58637, 42566, 1.535655
628, 138, 58644, 42566, 1.535621
628, 138, 58647, 42570, 1.535704
628, 138, 58650, 42573, 1.535701
628, 138, 58655, 42577, 1.535768
628, 138, 58659, 42581, 1.535680
628, 138, 58664, 42586, 1.535669
628, 138, 58667, 42592, 1.535527
628, 138, 58673, 42596, 1.535608
628, 138, 58676, 42600, 1.535390
628, 138, 58680, 42604, 1.535418
628, 138, 58683, 42609, 1.535376
628, 138, 58688, 42613, 1.535396
628, 138, 58691, 42617, 1.535294
628, 138, 58694, 42620, 1.535268
628, 138, 58697, 42624, 1.535281
628, 138, 58701, 42628, 1.535332
628, 138, 58706, 42637, 1.535358
628, 138, 58711, 42642, 1.535301
628, 138, 58717, 42647, 1.535258
628, 138, 58720, 42651, 1.535041
628, 138, 58724, 42654, 1.535054
628, 138, 58727, 42658, 1.534997
628, 138, 58730, 42662, 1.535010
628, 138, 58734, 42666, 1.535038
628, 138, 58738, 42670, 1.534997
628, 138, 58741, 42674, 1.534918
628, 138, 58746, 42678, 1.534938
628, 138, 58749, 42683, 1.534850
628, 138, 58757, 42683, 1.534878
628, 138, 58761, 42687, 1.534975
628, 138, 58768, 42691, 1.534979
628, 138, 58771, 42696, 1.534730
628, 138, 58776, 42699, 1.534758
628, 138, 58780, 42703, 1.534671
628, 138, 58784, 42707, 1.534630
628, 138, 58787, 42711, 1.534551
628, 138, 58791, 42714, 1.534518
628, 138, 58796, 42718, 1.534469
628, 138, 58801, 42722, 1.534396
628, 138, 58806, 42726, 1.534301
628, 138, 58811, 42731, 1.534221
628, 138, 58816, 42735, 1.534080
628, 138, 58819, 42739, 1.533978
628, 138, 58824, 42743, 1.533975
628, 138, 58828, 42746, 1.533873
628, 138, 58833, 42750, 1.533847
628, 138, 58841, 42750, 1.533714
628, 138, 58846, 42754, 1.533826
628, 138, 58850, 42757, 1.533701
628, 138, 58853, 42761, 1.533645
628, 138, 58858, 42765, 1.533688
628, 138, 58863, 42769, 1.533547
628, 138, 58868, 42774, 1.533421
628, 138, 58871, 42778, 1.533319
628, 138, 58874, 42782, 1.533286
628, 138, 58877, 42787, 1.533314
628, 138, 58880, 42791, 1.533304
628, 138, 58883, 42795, 1.533340
628, 138, 58886, 42798, 1.533315
628, 138, 58891, 42802, 1.533358
628, 138, 58896, 42806, 1.533264
628, 138, 58899, 42809, 1.533101
628, 138, 58902, 42813, 1.533091
628, 138, 58905, 42817, 1.533081
628, 138, 58908, 42820, 1.533056
628, 138, 58912, 42823, 1.533069
628, 138, 58915, 42828, 1.533005
628, 138, 58919, 42831, 1.533041
628, 138, 58922, 42834, 1.532970
628, 138, 58927, 42837, 1.532998
628, 138, 58930, 42841, 1.532897
628, 138, 58934, 42846, 1.532894
628, 138, 58937, 42849, 1.532800
628, 138, 58940, 42853, 1.532790
628, 138, 58943, 42857, 1.532826
628, 138, 58948, 42861, 1.532892
628, 138, 58952, 42865, 1.532782
628, 138, 58957, 42868, 1.532719
628, 138, 58960, 42872, 1.532549
628, 138, 58965, 42876, 1.532546
628, 138, 58971, 42880, 1.532466
628, 138, 58978, 42884, 1.532310
628, 138, 58985, 42889, 1.532146
628, 138, 58988, 42894, 1.531877
628, 138, 58996, 42894, 1.531928
628, 138, 58999, 42897, 1.531994
628, 138, 59002, 42902, 1.531999
628, 138, 59008, 42906, 1.532057
628, 138, 59011, 42911, 1.531856
628, 138, 59014, 42916, 1.531884
628, 138, 59018, 42919, 1.531897
628, 138, 59023, 42922, 1.531857
628, 138, 59026, 42926, 1.531687
628, 138, 59033, 42926, 1.531723
628, 138, 59036, 42930, 1.531804
628, 138, 59039, 42934, 1.531818
628, 138, 59047, 42934, 1.531845
628, 138, 59050, 42943, 1.532001
628, 138, 59053, 42946, 1.531977
628, 138, 59056, 42951, 1.531982
628, 138, 59059, 42955, 1.531972
628, 138, 59064, 42959, 1.532015
628, 138, 59068, 42964, 1.531875
628, 138, 59073, 42968, 1.531826
628, 138, 59076, 42972, 1.531680
628, 138, 59080, 42976, 1.531685
628, 138, 59083, 42980, 1.531629
628, 138, 59086, 42984, 1.531597
628, 138, 59089, 42992, 1.531624
628, 138, 59092, 42996, 1.531660
628, 138, 59096, 43000, 1.531687
628, 138, 59101, 43003, 1.531624
628, 138, 59105, 43006, 1.531500
628, 138, 59108, 43010, 1.531445
628, 138, 59117, 43010, 1.531442
628, 138, 59124, 43010, 1.531523
628, 138, 59131, 43010, 1.531605
628, 138, 59138, 43010, 1.531686
628, 138, 59151, 43010, 1.531857
628, 138, 59159, 43010, 1.531953
628, 138, 59163, 43014, 1.532049
628, 138, 59167, 43018, 1.532009
628, 138, 59171, 43022, 1.531968
628, 138, 59174, 43027, 1.531928
628, 138, 59181, 43030, 1.532008
628, 138, 59184, 43034, 1.531725
628, 138, 59189, 43043, 1.531797
628, 138, 59192, 43047, 1.531650
628, 138, 59197, 43056, 1.531744
628, 138, 59201, 43059, 1.531643
628, 138, 59204, 43064, 1.531580
628, 138, 59208, 43068, 1.531608
628, 138, 59211, 43071, 1.531515
628, 138, 59215, 43075, 1.531520
628, 138, 59220, 43080, 1.531510
628, 138, 59223, 43083, 1.531394
628, 138, 59227, 43086, 1.531361
628, 138, 59233, 43090, 1.531351
628, 138, 59237, 43094, 1.531151
628, 138, 59240, 43099, 1.531088
628, 138, 59243, 43102, 1.531063
628, 138, 59246, 43105, 1.531084
628, 138, 59249, 43109, 1.531097
628, 138, 59252, 43112, 1.531050
628, 138, 59257, 43116, 1.531070
628, 138, 59264, 43120, 1.530983
628, 138, 59269, 43123, 1.530761
628, 138, 59272, 43127, 1.530615
628, 138, 59279, 43127, 1.530651
628, 138, 59282, 43131, 1.530732
628, 138, 59286, 43134, 1.530745
628, 138, 59294, 43134, 1.530705
628, 138, 59297, 43137, 1.530771
628, 138, 59305, 43137, 1.530822
628, 138, 59309, 43140, 1.530903
628, 138, 59314, 43145, 1.530870
628, 138, 59318, 43150, 1.530799
628, 138, 59321, 43155, 1.530736
628, 138, 59325, 43160, 1.530778
628, 138, 59332, 43163, 1.530745
628, 138, 59341, 43163, 1.530402
628, 138, 59348, 43167, 1.530542
628, 138, 59351, 43171, 1.530306
628, 138, 59355, 43175, 1.530311
628, 138, 59362, 43178, 1.530278
628, 138, 59370, 43178, 1.530056
628, 138, 59373, 43183, 1.530152
628, 138, 59381, 43183, 1.530180
628, 138, 59384, 43187, 1.530261
628, 138, 59387, 43191, 1.530297
628, 138, 59397, 43191, 1.530377
628, 138, 59400, 43195, 1.530458
628, 138, 59404, 43199, 1.530508
628, 138, 59408, 43202, 1.530453
628, 138, 59417, 43202, 1.530405
628, 138, 59424, 43202, 1.530486
628, 138, 59432, 43202, 1.530582
628, 138, 59440, 43202, 1.530678
628, 138, 59443, 43207, 1.530774
628, 138, 59446, 43211, 1.530809
628, 138, 59450, 43215, 1.530860
628, 138, 59454, 43218, 1.530782
628, 138, 59459, 43226, 1.530816
628, 138, 59462, 43231, 1.530730
628, 138, 59465, 43236, 1.530758
628, 138, 59468, 43239, 1.530756
628, 138, 59471, 43242, 1.530754
628, 138, 59476, 43246, 1.530752
628, 138, 59480, 43250, 1.530644
628, 138, 59486, 43254, 1.530633
628, 138, 59489, 43257, 1.530405
628, 138, 59496, 43263, 1.530484
628, 138, 59501, 43266, 1.530218
628, 138, 59504, 43270, 1.530072
628, 138, 59507, 43273, 1.530025
628, 138, 59512, 43278, 1.530105
628, 138, 59522, 43278, 1.530050
628, 138, 59525, 43282, 1.530130
628, 138, 59529, 43285, 1.530098
634, 138, 59541, 43285, 1.530206
634, 138, 59544, 43289, 1.530287
634, 138, 59547, 43293, 1.530277
634, 138, 59551, 43296, 1.530290
634, 138, 59555, 43299, 1.530235
634, 138, 59564, 43299, 1.530187
634, 138, 59567, 43302, 1.530253
634, 138, 59570, 43308, 1.530296
634, 138, 59576, 43312, 1.530331
634, 138, 59580, 43316, 1.530155
634, 138, 59583, 43321, 1.530115
634, 138, 59586, 43325, 1.530105
634, 138, 59589, 43329, 1.530096
634, 138, 59593, 43333, 1.530124
634, 138, 59602, 43333, 1.530098
634, 138, 59605, 43336, 1.530164
634, 138, 59608, 43340, 1.530155
634, 138, 59611, 43344, 1.530122
634, 138, 59614, 43348, 1.530158
634, 138, 59617, 43352, 1.530171
634, 138, 59620, 43356, 1.530184
634, 138, 59624, 43360, 1.530212
634, 138, 59632, 43360, 1.530172
634, 138, 59639, 43360, 1.530252
634, 138, 59642, 43364, 1.530333
634, 138, 59650, 43364, 1.530383
634, 138, 59653, 43368, 1.530464
634, 138, 59659, 43371, 1.530529
634, 138, 59663, 43375, 1.530331
634, 138, 59666, 43379, 1.530254
634, 138, 59674, 43379, 1.530259
634, 138, 59684, 43379, 1.530384
634, 138, 59687, 43383, 1.530464
634, 138, 59690, 43387, 1.530500
634, 138, 59697, 43387, 1.530535
634, 138, 59705, 43387, 1.530631
634, 138, 59708, 43391, 1.530711
634, 138, 59711, 43395, 1.530702
634, 138, 59715, 43398, 1.530669
634, 138, 59718, 43402, 1.530615
634, 138, 59721, 43406, 1.530605
634, 138, 59724, 43410, 1.530595
634, 138, 59729, 43414, 1.530638
634, 138, 59732, 43418, 1.530538
634, 138, 59735, 43421, 1.530491
634, 138, 59738, 43427, 1.530556
634, 138, 59741, 43431, 1.530569
634, 138, 59744, 43435, 1.530582
634, 138, 59752, 43435, 1.530587
634, 138, 59759, 43440, 1.530741
634, 138, 59763, 43443, 1.530484
634, 138, 59766, 43447, 1.530406
634, 138, 59770, 43450, 1.530419
634, 138, 59773, 43453, 1.530350
634, 138, 59777, 43456, 1.530318
634, 138, 59780, 43459, 1.530249
634, 138, 59785, 43462, 1.530254
634, 138, 59789, 43466, 1.530169
634, 138, 59793, 43469, 1.530092
634, 138, 59796, 43473, 1.530037
634, 138, 59799, 43476, 1.530013
634, 138, 59806, 43481, 1.530054
634, 138, 59809, 43486, 1.529722
634, 138, 59812, 43490, 1.529735
634, 138, 59817, 43493, 1.529718
634, 138, 59824, 43498, 1.529692
634, 138, 59827, 43503, 1.529405
634, 138, 59831, 43508, 1.529425
634, 138, 59834, 43512, 1.529348
634, 138, 59837, 43518, 1.529345
634, 138, 59840, 43526, 1.529417
634, 138, 59849, 43526, 1.529482
634, 138, 59852, 43530, 1.529562
634, 138, 59855, 43534, 1.529597
634, 138, 59858, 43538, 1.529588
634, 138, 59867, 43538, 1.529630
634, 138, 59870, 43541, 1.529696
634, 138, 59873, 43545, 1.529664
634, 138, 59876, 43549, 1.529632
634, 138, 59879, 43552, 1.529608
634, 138, 59882, 43558, 1.529628
634, 138, 59885, 43562, 1.529663
634, 138, 59888, 43566, 1.529653
634, 138, 59894, 43570, 1.529710
634, 138, 59898, 43573, 1.529499
634, 138, 59901, 43578, 1.529437
634, 138, 59909, 43578, 1.529420
634, 138, 59915, 43582, 1.529544
634, 138, 59920, 43586, 1.529362
634, 138, 59923, 43590, 1.529263
634, 138, 59926, 43594, 1.529275
634, 138, 59931, 43598, 1.529273
634, 138, 59936, 43603, 1.529173
634, 138, 59939, 43607, 1.529074
634, 138, 59943, 43612, 1.529116
634, 138, 59947, 43616, 1.529054
634, 138, 59950, 43620, 1.528977
634, 138, 59954, 43625, 1.528975
634, 138, 59957, 43629, 1.528898
634, 138, 59960, 43632, 1.528852
634, 138, 59963, 43640, 1.528878
634, 138, 59970, 43644, 1.528905
634, 138, 59973, 43647, 1.528568
634, 138, 59976, 43651, 1.528536
634, 138, 59979, 43654, 1.528512
634, 138, 59982, 43658, 1.528547
634, 138, 59985, 43662, 1.528560
634, 138, 59988, 43666, 1.528595
634, 138, 59992, 43670, 1.528578
634, 138, 59997, 43673, 1.528539
634, 138, 60000, 43676, 1.528425
634, 138, 60003, 43679, 1.528379
634, 138, 60006, 43685, 1.528421
634, 138, 60011, 43688, 1.528471
634, 138, 60014, 43691, 1.528358
634, 138, 60021, 43694, 1.528414
634, 138, 60024, 43699, 1.528152
634, 138, 60031, 43702, 1.528186
634, 138, 60036, 43707, 1.527997
634, 138, 60041, 43712, 1.527898
634, 138, 60045, 43716, 1.527791
634, 138, 60048, 43719, 1.527723
634, 138, 60051, 43724, 1.527773
634, 138, 60054, 43728, 1.527763
634, 138, 60061, 43728, 1.527798
634, 138, 60064, 43732, 1.527878
634, 138, 60067, 43736, 1.527891
634, 138, 60071, 43742, 1.527926
634, 138, 60074, 43746, 1.527850
634, 138, 60082, 43746, 1.527900
634, 138, 60085, 43751, 1.527994
634, 138, 60093, 43751, 1.528022
634, 138, 60096, 43755, 1.528102
634, 138, 60099, 43758, 1.528078
634, 138, 60102, 43763, 1.528061
634, 138, 60106, 43767, 1.528043
634, 138, 60114, 43767, 1.528004
634, 138, 60119, 43771, 1.528113
634, 138, 60122, 43775, 1.528015
634, 138, 60128, 43779, 1.528094
634, 138, 60133, 43783, 1.527935
634, 138, 60138, 43787, 1.527799
634, 138, 60141, 43791, 1.527633
634, 138, 60151, 43791, 1.527668
642, 142, 60160, 43791, 1.527952
634, 138, 60174, 43791, 1.527959
634, 138, 60177, 43800, 1.528112
634, 138, 60180, 43803, 1.528110
634, 138, 60184, 43807, 1.528093
634, 138, 60191, 43810, 1.528083
634, 138, 60196, 43814, 1.527768
634, 138, 60199, 43818, 1.527648
634, 138, 60202, 43822, 1.527616
634, 138, 60207, 43827, 1.527695
634, 138, 60210, 43831, 1.527552
634, 138, 60213, 43835, 1.527543
634, 138, 60216, 43838, 1.527541
634, 138, 60222, 43846, 1.527634
634, 138, 60225, 43849, 1.527432
634, 138, 60228, 43853, 1.527467
634, 138, 60231, 43856, 1.527488
634, 138, 60234, 43859, 1.527509
634, 138, 60237, 43864, 1.527536
634, 138, 60241, 43867, 1.527527
634, 138, 60248, 43871, 1.527531
634, 138, 60251, 43879, 1.527336
634, 138, 60254, 43883, 1.527304
634, 138, 60257, 43888, 1.527354
634, 138, 60261, 43893, 1.527352
634, 138, 60266, 43898, 1.527319
634, 138, 60269, 43902, 1.527221
634, 138, 60273, 43905, 1.527212
634, 138, 60276, 43908, 1.527144
634, 138, 60283, 43908, 1.527157
634, 138, 60286, 43912, 1.527236
634, 138, 60289, 43917, 1.527264
634, 138, 60292, 43921, 1.527254
634, 138, 60295, 43925, 1.527245
634, 138, 60299, 43929, 1.527273
634, 138, 60302, 43932, 1.527205
634, 138, 60308, 43938, 1.527246
634, 138, 60316, 43938, 1.527051
634, 138, 60321, 43942, 1.527160
634, 138, 60324, 43946, 1.527040
634, 138, 60327, 43951, 1.527067
634, 138, 60330, 43956, 1.527117
634, 138, 60334, 43962, 1.527151
634, 138, 60337, 43966, 1.527098
634, 138, 60342, 43969, 1.527125
634, 138, 60346, 43972, 1.527027
634, 138, 60349, 43975, 1.526937
634, 138, 60352, 43978, 1.526935
634, 138, 60355, 43982, 1.526926
634, 138, 60363, 43982, 1.526931
634, 138, 60366, 43986, 1.527011
634, 138, 60369, 43991, 1.527016
634, 138, 60372, 43996, 1.527066
634, 138, 60376, 44001, 1.527130
634, 138, 60379, 44005, 1.527054
634, 138, 60382, 44009, 1.527089
634, 138, 60385, 44013, 1.527124
634, 138, 60394, 44013, 1.527166
634, 138, 60397, 44016, 1.527231
634, 138, 60400, 44020, 1.527222
634, 138, 60404, 44026, 1.527301
634, 138, 60407, 44031, 1.527239
634, 138, 60412, 44034, 1.527267
634, 138, 60415, 44038, 1.527169
634, 138, 60418, 44043, 1.527219
634, 138, 60421, 44047, 1.527187
634, 138, 60426, 44053, 1.527258
634, 138, 60430, 44058, 1.527145
634, 138, 60433, 44062, 1.527069
634, 138, 60438, 44065, 1.527097
634, 138, 60443, 44069, 1.527028
634, 138, 60446, 44072, 1.526871
634, 138, 60449, 44075, 1.526870
634, 138, 60452, 44079, 1.526905
634, 138, 60455, 44084, 1.526888
634, 138, 60460, 44087, 1.526938
634, 138, 60468, 44087, 1.526810
634, 138, 60477, 44087, 1.526919
634, 138, 60485, 44087, 1.527012
634, 138, 60493, 44087, 1.527106
634, 138, 60502, 44087, 1.527214
634, 138, 60510, 44087, 1.527308
634, 138, 60515, 44090, 1.527402
634, 138, 60518, 44094, 1.527260
634, 138, 60521, 44098, 1.527229
634, 138, 60525, 44101, 1.527197
634, 138, 60528, 44104, 1.527129
634, 138, 60531, 44108, 1.527164
634, 138, 60534, 44111, 1.527185
634, 138, 60537, 44117, 1.527183
634, 138, 60540, 44120, 1.527181
634, 138, 60543, 44124, 1.527194
634, 138, 60546, 44128, 1.527229
634, 138, 60549, 44133, 1.527279
634, 138, 60552, 44137, 1.527291
634, 138, 60561, 44137, 1.527333
634, 138, 60564, 44141, 1.527413
634, 138, 60567, 44145, 1.527381
634, 138, 60570, 44148, 1.527357
634, 138, 60578, 44148, 1.527407
634, 138, 60581, 44152, 1.527486
634, 138, 60585, 44157, 1.527550
634, 138, 60589, 44160, 1.527497
634, 138, 60592, 44164, 1.527443
634, 138, 60595, 44168, 1.527412
634, 138, 60599, 44171, 1.527403
634, 138, 60602, 44174, 1.527335
634, 138, 60605, 44178, 1.527348
634, 138, 60608, 44182, 1.527383
634, 138, 60611, 44185, 1.527381
634, 138, 60619, 44185, 1.527364
634, 138, 60622, 44190, 1.527458
634, 138, 60629, 44190, 1.527493
634, 138, 60634, 44194, 1.527601
634, 138, 60640, 44199, 1.527561
634, 138, 60648, 44199, 1.527368
634, 138, 60652, 44202, 1.527447
634, 138, 60655, 44208, 1.527422
634, 138, 60658, 44213, 1.527428
634, 138, 60661, 44219, 1.527425
634, 138, 60665, 44223, 1.527430
634, 138, 60668, 44229, 1.527406
634, 138, 60671, 44234, 1.527411
634, 138, 60674, 44237, 1.527410
634, 138, 60677, 44240, 1.527408
634, 138, 60680, 44244, 1.527443
634, 138, 60683, 44247, 1.527463
634, 138, 60691, 44247, 1.527513
634, 138, 60694, 44251, 1.527592
634, 138, 60703, 44251, 1.527634
634, 138, 60706, 44256, 1.527727
634, 138, 60709, 44260, 1.527762
634, 138, 60715, 44265, 1.527855
634, 138, 60723, 44265, 1.527661
634, 138, 60726, 44269, 1.527740
634, 138, 60735, 44269, 1.527804
634, 138, 60738, 44274, 1.527898
634, 138, 60744, 44278, 1.527932
634, 138, 60749, 44282, 1.527775
634, 138, 60752, 44285, 1.527597
634, 138, 60757, 44289, 1.527595
634, 138, 60762, 44294, 1.527540
634, 138, 60766, 44297, 1.527443
634, 138, 60770, 44300, 1.527368
634, 138, 60773, 44304, 1.527314
634, 138, 60781, 44304, 1.527320
634, 138, 60784, 44308, 1.527399
634, 138, 60787, 44313, 1.527448
634, 138, 60795, 44313, 1.527497
634, 138, 60798, 44317, 1.527576
634, 138, 60801, 44320, 1.527597
634, 138, 60804, 44325, 1.527624
634, 138, 60807, 44330, 1.527651
634, 138, 60810, 44335, 1.527634
634, 138, 60813, 44339, 1.527669
634, 138, 60817, 44343, 1.527696
634, 138, 60822, 44346, 1.527658
634, 138, 60825, 44350, 1.527538
634, 138, 60829, 44354, 1.527566
634, 138, 60832, 44358, 1.527490
634, 138, 60839, 44358, 1.527459
634, 138, 60842, 44361, 1.527524
634, 138, 60845, 44366, 1.527551
634, 138, 60855, 44366, 1.527629
634, 138, 60864, 44366, 1.527737
634, 138, 60867, 44369, 1.527801
634, 138, 60871, 44372, 1.527770
634, 138, 60875, 44375, 1.527695
634, 138, 60878, 44380, 1.527656
634, 138, 60881, 44384, 1.527647
634, 138, 60884, 44388, 1.527659
634, 138, 60889, 44392, 1.527701
643, 136, 60899, 44396, 1.527805
643, 136, 60902, 44400, 1.527312
643, 136, 60906, 44406, 1.527346
643, 136, 60910, 44410, 1.527286
643, 136, 60913, 44414, 1.527232
643, 136, 60916, 44418, 1.527201
643, 136, 60920, 44421, 1.527214
643, 136, 60929, 44421, 1.527168
643, 136, 60932, 44425, 1.527247
643, 136, 60935, 44430, 1.527296
643, 136, 60938, 44434, 1.527331
643, 136, 60941, 44440, 1.527328
643, 136, 60950, 44440, 1.527392
643, 136, 60953, 44443, 1.527456
643, 136, 60957, 44448, 1.527454
643, 136, 60960, 44451, 1.527386
643, 136, 60964, 44457, 1.527398
643, 136, 60969, 44460, 1.527338
643, 136, 60972, 44464, 1.527241
643, 136, 60975, 44467, 1.527195
643, 136, 60978, 44471, 1.527164
643, 136, 60981, 44474, 1.527140
643, 136, 60984, 44477, 1.527139
643, 136, 60987, 44480, 1.527115
643, 136, 60990, 44483, 1.527070
643, 136, 60993, 44488, 1.527075
643, 136, 60996, 44492, 1.527066
643, 136, 61001, 44498, 1.527158
643, 136, 61007, 44502, 1.527104
643, 136, 61014, 44502, 1.526920
643, 136, 61017, 44506, 1.526998
643, 136, 61020, 44509, 1.527019
643, 136, 61028, 44509, 1.527002
643, 136, 61031, 44514, 1.527095
643, 136, 61038, 44514, 1.527130
643, 136, 61045, 44514, 1.527208
643, 136, 61048, 44517, 1.527273
643, 136, 61052, 44520, 1.527307
643, 136, 61055, 44523, 1.527240
643, 136, 61058, 44526, 1.527195
