bytes, codes, ebits, ll_aht, d_aht, ratio
99682, 424, 149, 347184, 30293, 3.792560
99683, 424, 149, 347192, 30293, 3.792603
99684, 424, 149, 347199, 30293, 3.792635
99685, 424, 149, 347208, 30293, 3.792687
99686, 424, 149, 347215, 30293, 3.792719
99687, 424, 149, 347222, 30293, 3.792751
99688, 424, 149, 347231, 30293, 3.792804
99689, 424, 149, 347239, 30293, 3.792846
99690, 424, 149, 347246, 30293, 3.792878
99691, 424, 149, 347255, 30293, 3.792930
99694, 424, 149, 347258, 30297, 3.792886
99695, 424, 149, 347266, 30297, 3.792928
99696, 424, 149, 347274, 30297, 3.792971
99697, 424, 149, 347283, 30297, 3.793023
99698, 424, 149, 347290, 30297, 3.793055
99699, 424, 149, 347297, 30297, 3.793087
99700, 424, 149, 347305, 30297, 3.793129
99701, 424, 149, 347312, 30297, 3.793162
99702, 424, 149, 347319, 30297, 3.793194
99705, 424, 149, 347322, 30301, 3.793150
99706, 424, 149, 347330, 30301, 3.793192
99707, 424, 149, 347337, 30301, 3.793224
99708, 424, 149, 347344, 30301, 3.793256
99709, 424, 149, 347352, 30301, 3.793298
99710, 424, 149, 347360, 30301, 3.793341
99711, 424, 149, 347367, 30301, 3.793373
99714, 424, 149, 347370, 30303, 3.793309
99720, 424, 149, 347376, 30305, 3.793161
99721, 424, 149, 347384, 30305, 3.793203
99722, 424, 149, 347391, 30305, 3.793235
99723, 424, 149, 347398, 30305, 3.793267
99726, 424, 149, 347401, 30307, 3.793203
99732, 424, 149, 347407, 30309, 3.793055
99735, 424, 149, 347410, 30313, 3.793011
99736, 424, 149, 347417, 30313, 3.793044
99737, 424, 149, 347424, 30313, 3.793076
99738, 424, 149, 347431, 30313, 3.793108
99739, 424, 149, 347438, 30313, 3.793140
99740, 424, 149, 347445, 30313, 3.793172
99741, 424, 149, 347452, 30313, 3.793204
99742, 424, 149, 347459, 30313, 3.793237
99743, 424, 149, 347466, 30313, 3.793269
99744, 424, 149, 347473, 30313, 3.793301
99745, 424, 149, 347480, 30313, 3.793333
99746, 424, 149, 347487, 30313, 3.793365
99747, 424, 149, 347494, 30313, 3.793397
99748, 424, 149, 347502, 30313, 3.793439
99749, 424, 149, 347509, 30313, 3.793472
99750, 424, 149, 347516, 30313, 3.793504
99751, 424, 149, 347524, 30313, 3.793546
99752, 424, 149, 347531, 30313, 3.793578
99753, 424, 149, 347538, 30313, 3.793610
99754, 424, 149, 347546, 30313, 3.793652
99755, 424, 149, 347553, 30313, 3.793685
99756, 424, 149, 347560, 30313, 3.793717
99757, 424, 149, 347568, 30313, 3.793759
99758, 424, 149, 347576, 30313, 3.793801
99759, 424, 149, 347583, 30313, 3.793833
99762, 424, 149, 347586, 30318, 3.793799
99763, 424, 149, 347594, 30318, 3.793841
99764, 424, 149, 347601, 30318, 3.793874
99765, 424, 149, 347608, 30318, 3.793906
99766, 424, 149, 347616, 30318, 3.793948
99767, 424, 149, 347623, 30318, 3.793980
99768, 424, 149, 347630, 30318, 3.794012
99769, 424, 149, 347638, 30318, 3.794054
99770, 424, 149, 347645, 30318, 3.794086
99771, 424, 149, 347652, 30318, 3.794119
99772, 424, 149, 347660, 30318, 3.794161
99775, 424, 149, 347663, 30322, 3.794117
99776, 424, 149, 347671, 30322, 3.794159
99777, 424, 149, 347678, 30322, 3.794191
99778, 424, 149, 347686, 30322, 3.794233
99779, 424, 149, 347693, 30322, 3.794265
99780, 424, 149, 347701, 30322, 3.794307
99781, 424, 149, 347710, 30322, 3.794360
99782, 424, 149, 347717, 30322, 3.794392
99783, 424, 149, 347724, 30322, 3.794424
99784, 424, 149, 347732, 30322, 3.794466
99785, 424, 149, 347740, 30322, 3.794508
99786, 424, 149, 347748, 30322, 3.794550
99787, 424, 149, 347754, 30322, 3.794572
99788, 424, 149, 347762, 30322, 3.794615
99789, 424, 149, 347771, 30322, 3.794667
99790, 424, 149, 347779, 30322, 3.794709
99791, 424, 149, 347788, 30322, 3.794761
99792, 424, 149, 347797, 30322, 3.794813
99793, 424, 149, 347806, 30322, 3.794865
99794, 424, 149, 347815, 30322, 3.794918
99795, 424, 149, 347822, 30322, 3.794950
99796, 424, 149, 347831, 30322, 3.795002
99797, 424, 149, 347838, 30322, 3.795034
99798, 424, 149, 347847, 30322, 3.795086
99799, 424, 149, 347856, 30322, 3.795138
99800, 424, 149, 347864, 30322, 3.795180
99801, 424, 149, 347871, 30322, 3.795212
99802, 424, 149, 347880, 30322, 3.795265
99803, 424, 149, 347888, 30322, 3.795307
99804, 424, 149, 347895, 30322, 3.795339
99805, 424, 149, 347904, 30322, 3.795391
99806, 424, 149, 347913, 30322, 3.795443
99807, 424, 149, 347921, 30322, 3.795485
99808, 424, 149, 347930, 30322, 3.795537
99809, 424, 149, 347939, 30322, 3.795590
99810, 424, 149, 347947, 30322, 3.795632
99811, 424, 149, 347956, 30322, 3.795684
99812, 424, 149, 347964, 30322, 3.795726
99813, 424, 149, 347972, 30322, 3.795768
99814, 424, 149, 347980, 30322, 3.795810
99815, 424, 149, 347988, 30322, 3.795852
99816, 424, 149, 347996, 30322, 3.795894
99817, 424, 149, 348003, 30322, 3.795927
99818, 424, 149, 348010, 30322, 3.795959
99819, 424, 149, 348017, 30322, 3.795991
99820, 424, 149, 348026, 30322, 3.796043
99821, 424, 149, 348033, 30322, 3.796075
99822, 424, 149, 348040, 30322, 3.796107
99823, 424, 149, 348049, 30322, 3.796159
99824, 424, 149, 348057, 30322, 3.796201
99825, 424, 149, 348065, 30322, 3.796243
99826, 424, 149, 348074, 30322, 3.796296
99827, 424, 149, 348081, 30322, 3.796328
99828, 424, 149, 348088, 30322, 3.796360
99829, 424, 149, 348097, 30322, 3.796412
99830, 424, 149, 348104, 30322, 3.796444
99831, 424, 149, 348112, 30322, 3.796486
99903, 424, 149, 348122, 30324, 3.793870
99906, 424, 149, 348125, 30328, 3.793826
99909, 424, 149, 348128, 30330, 3.793762
99910, 424, 149, 348138, 30330, 3.793824
99911, 424, 149, 348147, 30330, 3.793877
99912, 424, 149, 348156, 30330, 3.793929
99915, 424, 149, 348159, 30332, 3.793865
99916, 424, 149, 348168, 30332, 3.793917
99917, 424, 149, 348177, 30332, 3.793969
99918, 424, 149, 348185, 30332, 3.794011
99919, 424, 149, 348194, 30332, 3.794063
99920, 424, 149, 348203, 30332, 3.794115
99921, 424, 149, 348212, 30332, 3.794167
99922, 424, 149, 348220, 30332, 3.794209
99923, 424, 149, 348229, 30332, 3.794262
99924, 424, 149, 348238, 30332, 3.794314
99925, 424, 149, 348245, 30332, 3.794346
99926, 424, 149, 348254, 30332, 3.794398
99927, 424, 149, 348263, 30332, 3.794450
99930, 424, 149, 348266, 30336, 3.794406
99931, 424, 149, 348274, 30336, 3.794448
99932, 435, 147, 348282, 30336, 3.794580
99933, 435, 147, 348291, 30336, 3.794632
99934, 435, 147, 348299, 30336, 3.794674
99935, 435, 147, 348307, 30336, 3.794717
99936, 435, 147, 348316, 30336, 3.794769
99937, 435, 147, 348324, 30336, 3.794811
99938, 435, 147, 348332, 30336, 3.794853
99939, 435, 147, 348340, 30336, 3.794895
99940, 435, 147, 348349, 30336, 3.794947
99941, 435, 147, 348357, 30336, 3.794989
99942, 435, 147, 348366, 30336, 3.795041
99943, 435, 147, 348375, 30336, 3.795093
99944, 435, 147, 348384, 30336, 3.795145
99945, 435, 147, 348393, 30336, 3.795197
99946, 435, 147, 348402, 30336, 3.795249
99947, 435, 147, 348411, 30336, 3.795302
99948, 435, 147, 348420, 30336, 3.795354
99949, 435, 147, 348429, 30336, 3.795406
99950, 435, 147, 348437, 30336, 3.795448
99951, 435, 147, 348446, 30336, 3.795500
99952, 435, 147, 348455, 30336, 3.795552
99953, 435, 147, 348464, 30336, 3.795604
99954, 435, 147, 348473, 30336, 3.795656
99955, 435, 147, 348481, 30336, 3.795698
99956, 435, 147, 348490, 30336, 3.795750
99960, 435, 147, 348495, 30338, 3.795668
99961, 435, 147, 348503, 30338, 3.795710
99962, 435, 147, 348512, 30338, 3.795762
99966, 435, 147, 348517, 30340, 3.795681
99967, 435, 147, 348526, 30340, 3.795733
99968, 435, 147, 348535, 30340, 3.795785
99969, 435, 147, 348544, 30340, 3.795837
99970, 435, 147, 348553, 30340, 3.795889
99971, 435, 147, 348562, 30340, 3.795941
99975, 435, 147, 348567, 30342, 3.795859
99976, 435, 147, 348576, 30342, 3.795911
99977, 435, 147, 348585, 30342, 3.795963
99978, 435, 147, 348593, 30342, 3.796005
99979, 435, 147, 348602, 30342, 3.796057
99980, 435, 147, 348611, 30342, 3.796109
99981, 435, 147, 348619, 30342, 3.796151
99984, 435, 147, 348622, 30344, 3.796087
99985, 435, 147, 348631, 30344, 3.796139
99986, 435, 147, 348640, 30344, 3.796191
99987, 435, 147, 348648, 30344, 3.796234
99988, 435, 147, 348657, 30344, 3.796286
99989, 435, 147, 348665, 30344, 3.796328
99990, 435, 147, 348673, 30344, 3.796370
99991, 435, 147, 348682, 30344, 3.796422
99992, 435, 147, 348690, 30344, 3.796464
99993, 435, 147, 348698, 30344, 3.796506
99994, 435, 147, 348707, 30344, 3.796558
99995, 435, 147, 348715, 30344, 3.796600
99996, 435, 147, 348723, 30344, 3.796642
99997, 435, 147, 348732, 30344, 3.796694
99998, 435, 147, 348740, 30344, 3.796736
100002, 435, 147, 348745, 30346, 3.796654
100003, 435, 147, 348754, 30346, 3.796706
100004, 435, 147, 348762, 30346, 3.796748
100008, 435, 147, 348767, 30348, 3.796666
100009, 435, 147, 348776, 30348, 3.796718
100010, 435, 147, 348785, 30348, 3.796770
100011, 435, 147, 348793, 30348, 3.796812
100012, 435, 147, 348802, 30348, 3.796864
100013, 435, 147, 348810, 30348, 3.796906
100014, 435, 147, 348818, 30348, 3.796948
100015, 435, 147, 348827, 30348, 3.797000
100016, 435, 147, 348835, 30348, 3.797042
100017, 435, 147, 348843, 30348, 3.797084
100018, 435, 147, 348852, 30348, 3.797137
100019, 435, 147, 348860, 30348, 3.797179
100020, 435, 147, 348868, 30348, 3.797221
100021, 435, 147, 348877, 30348, 3.797273
100022, 435, 147, 348885, 30348, 3.797315
100023, 435, 147, 348893, 30348, 3.797357
100026, 435, 147, 348896, 30350, 3.797293
100027, 435, 147, 348905, 30350, 3.797345
100028, 435, 147, 348913, 30350, 3.797387
100029, 435, 147, 348921, 30350, 3.797429
100030, 435, 147, 348930, 30350, 3.797481
100031, 435, 147, 348938, 30350, 3.797523
100032, 435, 147, 348946, 30350, 3.797565
100035, 435, 147, 348949, 30352, 3.797501
100036, 435, 147, 348957, 30352, 3.797543
100037, 435, 147, 348965, 30352, 3.797585
100038, 435, 147, 348973, 30352, 3.797627
100039, 435, 147, 348981, 30352, 3.797669
100040, 435, 147, 348989, 30352, 3.797711
100043, 435, 147, 348992, 30356, 3.797667
100044, 435, 147, 349000, 30356, 3.797709
100045, 435, 147, 349008, 30356, 3.797751
100046, 435, 147, 349016, 30356, 3.797793
100047, 435, 147, 349024, 30356, 3.797835
100048, 435, 147, 349032, 30356, 3.797877
100049, 435, 147, 349040, 30356, 3.797919
100050, 435, 147, 349048, 30356, 3.797961
100051, 435, 147, 349056, 30356, 3.798003
100052, 435, 147, 349064, 30356, 3.798045
100053, 435, 147, 349072, 30356, 3.798087
100054, 435, 147, 349080, 30356, 3.798129
100057, 435, 147, 349083, 30360, 3.798085
100058, 435, 147, 349091, 30360, 3.798127
100059, 435, 147, 349099, 30360, 3.798169
100062, 435, 147, 349102, 30364, 3.798125
100068, 435, 147, 349108, 30368, 3.797997
100071, 435, 147, 349111, 30372, 3.797953
100074, 435, 147, 349114, 30376, 3.797910
100075, 435, 147, 349122, 30376, 3.797952
100076, 435, 147, 349130, 30376, 3.797994
100077, 435, 147, 349138, 30376, 3.798036
100092, 435, 147, 349147, 30378, 3.797576
100095, 435, 147, 349150, 30382, 3.797532
100098, 435, 147, 349153, 30389, 3.797518
100101, 435, 147, 349156, 30393, 3.797475
100109, 435, 147, 349165, 30397, 3.797301
100110, 435, 147, 349173, 30397, 3.797343
100111, 435, 147, 349181, 30397, 3.797385
100114, 435, 147, 349184, 30401, 3.797341
100115, 435, 147, 349192, 30401, 3.797383
100118, 435, 147, 349195, 30405, 3.797339
100121, 435, 147, 349198, 30409, 3.797295
100122, 435, 147, 349206, 30409, 3.797337
100125, 435, 147, 349209, 30411, 3.797273
100128, 435, 147, 349212, 30415, 3.797230
100134, 435, 147, 349218, 30417, 3.797082
100137, 435, 147, 349221, 30419, 3.797018
100143, 435, 147, 349227, 30424, 3.796900
100146, 435, 147, 349230, 30428, 3.796857
100242, 435, 147, 349240, 30430, 3.793340
100243, 435, 147, 349248, 30430, 3.793382
100244, 435, 147, 349256, 30430, 3.793424
100248, 435, 147, 349261, 30434, 3.793362
100251, 435, 147, 349264, 30436, 3.793299
100254, 435, 147, 349267, 30440, 3.793255
100257, 435, 147, 349270, 30444, 3.793211
100258, 435, 147, 349278, 30444, 3.793253
100259, 435, 147, 349286, 30444, 3.793295
100260, 435, 147, 349295, 30444, 3.793347
100263, 435, 147, 349298, 30446, 3.793284
100266, 435, 147, 349301, 30449, 3.793230
100267, 435, 147, 349309, 30449, 3.793272
100268, 435, 147, 349317, 30449, 3.793314
100269, 435, 147, 349326, 30449, 3.793366
100270, 435, 147, 349334, 30449, 3.793408
100271, 435, 147, 349342, 30449, 3.793450
100272, 435, 147, 349350, 30449, 3.793492
100273, 435, 147, 349356, 30449, 3.793514
100274, 435, 147, 349364, 30449, 3.793556
100275, 435, 147, 349372, 30449, 3.793598
100276, 435, 147, 349378, 30449, 3.793620
100277, 435, 147, 349386, 30449, 3.793662
100278, 435, 147, 349395, 30449, 3.793713
100279, 435, 147, 349403, 30449, 3.793755
100280, 435, 147, 349411, 30449, 3.793797
100281, 435, 147, 349419, 30449, 3.793839
100282, 435, 147, 349425, 30449, 3.793861
100283, 435, 147, 349433, 30449, 3.793903
100284, 435, 147, 349442, 30449, 3.793955
100285, 435, 147, 349450, 30449, 3.793997
100286, 435, 147, 349459, 30449, 3.794049
100287, 435, 147, 349469, 30449, 3.794111
100288, 435, 147, 349477, 30449, 3.794153
100289, 435, 147, 349486, 30449, 3.794205
100290, 435, 147, 349496, 30449, 3.794267
100291, 435, 147, 349504, 30449, 3.794309
100292, 435, 147, 349513, 30449, 3.794360
100293, 435, 147, 349522, 30449, 3.794412
100298, 435, 147, 349529, 30452, 3.794323
100299, 435, 147, 349538, 30452, 3.794375
100300, 435, 147, 349546, 30452, 3.794417
100301, 435, 147, 349555, 30452, 3.794469
100302, 435, 147, 349564, 30452, 3.794521
100303, 435, 147, 349572, 30452, 3.794562
100304, 435, 147, 349581, 30452, 3.794614
100305, 435, 147, 349590, 30452, 3.794666
100306, 435, 147, 349598, 30452, 3.794708
100307, 435, 147, 349607, 30452, 3.794760
100308, 435, 147, 349616, 30452, 3.794812
100309, 435, 147, 349624, 30452, 3.794854
100310, 435, 147, 349633, 30452, 3.794906
100311, 435, 147, 349642, 30452, 3.794958
100312, 435, 147, 349650, 30452, 3.795000
100313, 435, 147, 349659, 30452, 3.795051
100314, 435, 147, 349668, 30452, 3.795103
100315, 435, 147, 349676, 30452, 3.795145
100316, 435, 147, 349685, 30452, 3.795197
100317, 435, 147, 349694, 30452, 3.795249
100318, 435, 147, 349702, 30452, 3.795291
100319, 435, 147, 349711, 30452, 3.795343
100320, 435, 147, 349720, 30452, 3.795395
100321, 435, 147, 349728, 30452, 3.795437
100322, 435, 147, 349737, 30452, 3.795489
100323, 435, 147, 349745, 30452, 3.795530
100324, 435, 147, 349753, 30452, 3.795572
100325, 435, 147, 349762, 30452, 3.795624
100326, 435, 147, 349769, 30452, 3.795656
100327, 435, 147, 349777, 30452, 3.795698
100328, 435, 147, 349785, 30452, 3.795740
100329, 435, 147, 349792, 30452, 3.795772
100330, 435, 147, 349800, 30452, 3.795814
100331, 435, 147, 349809, 30452, 3.795866
100332, 435, 147, 349816, 30452, 3.795898
100333, 435, 147, 349824, 30452, 3.795940
100334, 435, 147, 349833, 30452, 3.795991
100335, 435, 147, 349841, 30452, 3.796033
100336, 435, 147, 349847, 30452, 3.796055
100337, 435, 147, 349856, 30452, 3.796107
100338, 435, 147, 349864, 30452, 3.796149
100339, 435, 147, 349872, 30452, 3.796191
100340, 435, 147, 349880, 30452, 3.796233
100341, 435, 147, 349889, 30452, 3.796285
100342, 435, 147, 349898, 30452, 3.796337
100343, 435, 147, 349906, 30452, 3.796378
100344, 435, 147, 349913, 30452, 3.796410
100345, 435, 147, 349922, 30452, 3.796462
100346, 435, 147, 349930, 30452, 3.796504
100347, 435, 147, 349937, 30452, 3.796536
100348, 435, 147, 349946, 30452, 3.796588
100349, 435, 147, 349954, 30452, 3.796630
100350, 435, 147, 349963, 30452, 3.796682
100351, 435, 147, 349972, 30452, 3.796733
100352, 435, 147, 349980, 30452, 3.796775
100353, 435, 147, 349987, 30452, 3.796807
100356, 435, 147, 349990, 30454, 3.796744
100357, 435, 147, 349999, 30454, 3.796795
100358, 435, 147, 350007, 30454, 3.796837
100359, 435, 147, 350015, 30454, 3.796879
100360, 435, 147, 350024, 30454, 3.796931
100361, 435, 147, 350032, 30454, 3.796973
100362, 435, 147, 350039, 30454, 3.797005
100363, 435, 147, 350048, 30454, 3.797057
100364, 435, 147, 350056, 30454, 3.797099
100365, 435, 147, 350063, 30454, 3.797130
100366, 435, 147, 350072, 30454, 3.797182
100367, 435, 147, 350080, 30454, 3.797224
100368, 435, 147, 350087, 30454, 3.797256
100369, 435, 147, 350096, 30454, 3.797308
100370, 435, 147, 350104, 30454, 3.797350
100371, 435, 147, 350112, 30454, 3.797392
100372, 435, 147, 350121, 30454, 3.797444
100373, 435, 147, 350128, 30454, 3.797475
100374, 435, 147, 350135, 30454, 3.797507
100375, 435, 147, 350143, 30454, 3.797549
100376, 435, 147, 350150, 30454, 3.797581
100377, 435, 147, 350157, 30454, 3.797613
100378, 435, 147, 350165, 30454, 3.797655
100379, 435, 147, 350173, 30454, 3.797697
100380, 435, 147, 350180, 30454, 3.797729
100383, 435, 147, 350183, 30458, 3.797685
100384, 435, 147, 350191, 30458, 3.797727
100385, 435, 147, 350198, 30458, 3.797759
100389, 435, 147, 350203, 30462, 3.797697
100401, 435, 147, 350211, 30464, 3.797343
100404, 435, 147, 350214, 30466, 3.797279
100405, 435, 147, 350221, 30466, 3.797311
100406, 435, 147, 350228, 30466, 3.797343
100407, 435, 147, 350235, 30466, 3.797375
100411, 435, 147, 350240, 30469, 3.797303
100412, 435, 147, 350247, 30469, 3.797335
100416, 435, 147, 350252, 30473, 3.797273
100421, 435, 147, 350259, 30477, 3.797194
100424, 435, 147, 350262, 30481, 3.797150
100425, 435, 147, 350269, 30481, 3.797182
100426, 435, 147, 350276, 30481, 3.797214
100427, 435, 147, 350283, 30481, 3.797246
100428, 435, 147, 350290, 30481, 3.797278
100429, 435, 147, 350298, 30481, 3.797319
100430, 435, 147, 350305, 30481, 3.797351
100431, 435, 147, 350312, 30481, 3.797383
100432, 435, 147, 350320, 30481, 3.797425
100435, 435, 147, 350323, 30485, 3.797381
100436, 435, 147, 350330, 30485, 3.797413
100437, 435, 147, 350337, 30485, 3.797445
100438, 435, 147, 350345, 30485, 3.797487
100439, 435, 147, 350352, 30485, 3.797519
100440, 435, 147, 350359, 30485, 3.797551
100441, 435, 147, 350368, 30485, 3.797603
100442, 435, 147, 350376, 30485, 3.797644
100443, 435, 147, 350384, 30485, 3.797686
100444, 435, 147, 350393, 30485, 3.797738
100445, 435, 147, 350401, 30485, 3.797780
100446, 435, 147, 350408, 30485, 3.797812
100449, 435, 147, 350411, 30489, 3.797768
100452, 435, 147, 350414, 30493, 3.797724
100453, 435, 147, 350423, 30493, 3.797776
100454, 435, 147, 350431, 30493, 3.797818
100455, 435, 147, 350438, 30493, 3.797850
100456, 435, 147, 350447, 30493, 3.797902
100457, 435, 147, 350456, 30493, 3.797953
100458, 435, 147, 350464, 30493, 3.797995
100459, 435, 147, 350472, 30493, 3.798037
100460, 435, 147, 350481, 30493, 3.798089
100461, 435, 147, 350490, 30493, 3.798141
100462, 435, 147, 350498, 30493, 3.798182
100463, 435, 147, 350507, 30493, 3.798234
100464, 435, 147, 350516, 30493, 3.798286
100465, 435, 147, 350524, 30493, 3.798328
100466, 435, 147, 350533, 30493, 3.798380
100467, 435, 147, 350542, 30493, 3.798431
100468, 435, 147, 350551, 30493, 3.798483
100469, 435, 147, 350559, 30493, 3.798525
100470, 435, 147, 350567, 30493, 3.798567
100471, 435, 147, 350576, 30493, 3.798619
100472, 435, 147, 350585, 30493, 3.798670
100473, 435, 147, 350592, 30493, 3.798702
100474, 435, 147, 350600, 30493, 3.798744
100475, 435, 147, 350609, 30493, 3.798796
100476, 435, 147, 350617, 30493, 3.798838
100477, 435, 147, 350626, 30493, 3.798889
100478, 435, 147, 350635, 30493, 3.798941
100479, 435, 147, 350643, 30493, 3.798983
100480, 435, 147, 350652, 30493, 3.799035
100481, 435, 147, 350661, 30493, 3.799086
100482, 435, 147, 350668, 30493, 3.799118
100483, 435, 147, 350677, 30493, 3.799170
100484, 435, 147, 350686, 30493, 3.799222
100485, 435, 147, 350693, 30493, 3.799254
100486, 435, 147, 350702, 30493, 3.799305
100487, 435, 147, 350710, 30493, 3.799347
100488, 435, 147, 350717, 30493, 3.799379
100489, 435, 147, 350724, 30493, 3.799411
100490, 435, 147, 350732, 30493, 3.799453
100491, 435, 147, 350739, 30493, 3.799485
100494, 435, 147, 350742, 30497, 3.799441
100495, 435, 147, 350751, 30497, 3.799493
100496, 435, 147, 350758, 30497, 3.799524
100497, 435, 147, 350765, 30497, 3.799556
100498, 435, 147, 350774, 30497, 3.799608
100499, 435, 147, 350781, 30497, 3.799640
100500, 435, 147, 350789, 30497, 3.799682
100501, 435, 147, 350799, 30497, 3.799743
100504, 435, 147, 350802, 30501, 3.799700
100505, 435, 147, 350809, 30501, 3.799731
100506, 435, 147, 350816, 30501, 3.799763
100581, 435, 147, 350826, 30503, 3.797049
100582, 435, 147, 350836, 30503, 3.797111
100583, 435, 147, 350845, 30503, 3.797163
